Distance_cm,Intensity
0,0.309803921568627
0.00331455087835598,0.309803921568627
0.00662910175671197,0.309803921568627
0.00994365263506795,0.309803921568627
0.0132582035134239,0.309803921568627
0.0165727543917799,0.309803921568627
0.0198873052701359,0.309803921568627
0.0232018561484919,0.309803921568627
0.0265164070268479,0.309803921568627
0.0298309579052038,0.309803921568627
0.0331455087835598,0.309803921568627
0.0364600596619158,0.309803921568627
0.0397746105402718,0.313725490196078
0.0430891614186278,0.313725490196078
0.0464037122969838,0.313725490196078
0.0497182631753397,0.313725490196078
0.0530328140536957,0.313725490196078
0.0563473649320517,0.313725490196078
0.0596619158104077,0.313725490196078
0.0629764666887637,0.313725490196078
0.0662910175671197,0.313725490196078
0.0696055684454756,0.313725490196078
0.0729201193238316,0.313725490196078
0.0762346702021876,0.313725490196078
0.0795492210805436,0.32156862745098
0.0828637719588996,0.32156862745098
0.0861783228372556,0.32156862745098
0.0894928737156115,0.32156862745098
0.0928074245939675,0.32156862745098
0.0961219754723235,0.32156862745098
0.0994365263506795,0.32156862745098
0.102751077229035,0.325490196078431
0.106065628107391,0.325490196078431
0.109380178985747,0.325490196078431
0.112694729864103,0.325490196078431
0.116009280742459,0.325490196078431
0.119323831620815,0.325490196078431
0.122638382499171,0.325490196078431
0.125952933377527,0.325490196078431
0.129267484255883,0.325490196078431
0.132582035134239,0.325490196078431
0.135896586012595,0.325490196078431
0.139211136890951,0.325490196078431
0.142525687769307,0.32156862745098
0.145840238647663,0.32156862745098
0.149154789526019,0.32156862745098
0.152469340404375,0.32156862745098
0.155783891282731,0.32156862745098
0.159098442161087,0.32156862745098
0.162412993039443,0.325490196078431
0.165727543917799,0.325490196078431
0.169042094796155,0.325490196078431
0.172356645674511,0.325490196078431
0.175671196552867,0.325490196078431
0.178985747431223,0.325490196078431
0.182300298309579,0.325490196078431
0.185614849187935,0.325490196078431
0.188929400066291,0.325490196078431
0.192243950944647,0.325490196078431
0.195558501823003,0.325490196078431
0.198873052701359,0.325490196078431
0.202187603579715,0.325490196078431
0.205502154458071,0.325490196078431
0.208816705336427,0.325490196078431
0.212131256214783,0.325490196078431
0.215445807093139,0.325490196078431
0.218760357971495,0.325490196078431
0.222074908849851,0.325490196078431
0.225389459728207,0.325490196078431
0.228704010606563,0.325490196078431
0.232018561484919,0.325490196078431
0.235333112363275,0.325490196078431
