Distance_cm,Intensity
0,0.898039215686275
0.00331455087835598,0.898039215686275
0.00662910175671197,0.898039215686275
0.00994365263506795,0.898039215686275
0.0132582035134239,0.909803921568627
0.0165727543917799,0.909803921568627
0.0198873052701359,0.909803921568627
0.0232018561484919,0.909803921568627
0.0265164070268479,0.909803921568627
0.0298309579052038,0.909803921568627
0.0331455087835598,0.909803921568627
0.0364600596619158,0.909803921568627
0.0397746105402718,0.929411764705882
0.0430891614186278,0.929411764705882
0.0464037122969838,0.929411764705882
0.0497182631753397,0.929411764705882
0.0530328140536957,0.929411764705882
0.0563473649320517,0.929411764705882
0.0596619158104077,0.929411764705882
0.0629764666887637,0.937254901960784
0.0662910175671197,0.937254901960784
0.0696055684454756,0.937254901960784
0.0729201193238316,0.937254901960784
0.0762346702021876,0.937254901960784
0.0795492210805436,0.937254901960784
0.0828637719588996,0.937254901960784
0.0861783228372556,0.952941176470588
0.0894928737156115,0.952941176470588
0.0928074245939675,0.952941176470588
0.0961219754723235,0.952941176470588
0.0994365263506795,0.952941176470588
0.102751077229035,0.952941176470588
0.106065628107391,0.952941176470588
0.109380178985747,0.956862745098039
0.112694729864103,0.956862745098039
0.116009280742459,0.956862745098039
0.119323831620815,0.956862745098039
0.122638382499171,0.956862745098039
0.125952933377527,0.956862745098039
0.129267484255883,0.956862745098039
0.132582035134239,0.96078431372549
0.135896586012595,0.96078431372549
0.139211136890951,0.96078431372549
0.142525687769307,0.96078431372549
0.145840238647663,0.96078431372549
0.149154789526019,0.96078431372549
0.152469340404375,0.96078431372549
0.155783891282731,0.96078431372549
0.159098442161087,0.96078431372549
0.162412993039443,0.96078431372549
0.165727543917799,0.96078431372549
0.169042094796155,0.96078431372549
0.172356645674511,0.96078431372549
0.175671196552867,0.96078431372549
0.178985747431223,0.96078431372549
0.182300298309579,0.96078431372549
0.185614849187935,0.96078431372549
0.188929400066291,0.96078431372549
0.192243950944647,0.96078431372549
0.195558501823003,0.96078431372549
0.198873052701359,0.96078431372549
0.202187603579715,0.96078431372549
0.205502154458071,0.956862745098039
0.208816705336427,0.956862745098039
0.212131256214783,0.956862745098039
0.215445807093139,0.956862745098039
0.218760357971495,0.956862745098039
0.222074908849851,0.956862745098039
0.225389459728207,0.956862745098039
0.228704010606563,0.952941176470588
0.232018561484919,0.952941176470588
0.235333112363275,0.952941176470588
0.238647663241631,0.952941176470588
0.241962214119987,0.952941176470588
0.245276764998343,0.952941176470588
0.248591315876699,0.952941176470588
0.251905866755055,0.949019607843137
0.255220417633411,0.949019607843137
0.258534968511767,0.949019607843137
0.261849519390123,0.949019607843137
0.265164070268479,0.949019607843137
0.268478621146835,0.949019607843137
0.271793172025191,0.949019607843137
0.275107722903547,0.937254901960784
0.278422273781903,0.937254901960784
0.281736824660259,0.937254901960784
0.285051375538615,0.937254901960784
0.288365926416971,0.937254901960784
0.291680477295326,0.937254901960784
0.294995028173682,0.937254901960784
0.298309579052038,0.937254901960784
0.301624129930394,0.937254901960784
0.30493868080875,0.937254901960784
0.308253231687106,0.937254901960784
0.311567782565462,0.937254901960784
0.314882333443818,0.937254901960784
0.318196884322174,0.937254901960784
0.32151143520053,0.937254901960784
0.324825986078886,0.929411764705882
0.328140536957242,0.929411764705882
0.331455087835598,0.929411764705882
0.334769638713954,0.929411764705882
0.33808418959231,0.929411764705882
0.341398740470666,0.929411764705882
0.344713291349022,0.929411764705882
0.348027842227378,0.929411764705882
0.351342393105734,0.929411764705882
0.35465694398409,0.929411764705882
0.357971494862446,0.929411764705882
0.361286045740802,0.929411764705882
0.364600596619158,0.929411764705882
0.367915147497514,0.929411764705882
0.37122969837587,0.92156862745098
0.374544249254226,0.92156862745098
0.377858800132582,0.92156862745098
0.381173351010938,0.92156862745098
0.384487901889294,0.92156862745098
0.38780245276765,0.92156862745098
0.391117003646006,0.92156862745098
0.394431554524362,0.917647058823529
0.397746105402718,0.917647058823529
0.401060656281074,0.917647058823529
0.40437520715943,0.917647058823529
0.407689758037786,0.917647058823529
0.411004308916142,0.917647058823529
0.414318859794498,0.917647058823529
0.417633410672854,0.913725490196078
0.42094796155121,0.913725490196078
0.424262512429566,0.913725490196078
0.427577063307922,0.913725490196078
0.430891614186278,0.913725490196078
0.434206165064634,0.913725490196078
0.43752071594299,0.913725490196078
0.440835266821346,0.913725490196078
0.444149817699702,0.913725490196078
0.447464368578058,0.913725490196078
0.450778919456414,0.913725490196078
0.45409347033477,0.913725490196078
0.457408021213126,0.913725490196078
0.460722572091482,0.913725490196078
0.464037122969838,0.913725490196078
0.467351673848194,0.909803921568627
0.47066622472655,0.909803921568627
0.473980775604906,0.909803921568627
0.477295326483262,0.909803921568627
0.480609877361617,0.909803921568627
0.483924428239974,0.909803921568627
0.487238979118329,0.909803921568627
0.490553529996685,0.901960784313726
0.493868080875041,0.901960784313726
0.497182631753397,0.901960784313726
0.500497182631753,0.901960784313726
0.503811733510109,0.901960784313726
0.507126284388465,0.901960784313726
0.510440835266821,0.901960784313726
0.513755386145177,0.898039215686275
0.517069937023533,0.898039215686275
0.520384487901889,0.898039215686275
0.523699038780245,0.898039215686275
0.527013589658601,0.898039215686275
0.530328140536957,0.898039215686275
0.533642691415313,0.898039215686275
0.536957242293669,0.894117647058824
0.540271793172025,0.894117647058824
0.543586344050381,0.894117647058824
0.546900894928737,0.894117647058824
0.550215445807093,0.894117647058824
0.553529996685449,0.894117647058824
0.556844547563805,0.894117647058824
0.560159098442161,0.894117647058824
0.563473649320517,0.890196078431372
0.566788200198873,0.890196078431372
0.570102751077229,0.890196078431372
0.573417301955585,0.890196078431372
0.576731852833941,0.890196078431372
0.580046403712297,0.890196078431372
0.583360954590653,0.890196078431372
0.586675505469009,0.890196078431372
0.589990056347365,0.890196078431372
0.593304607225721,0.890196078431372
0.596619158104077,0.890196078431372
0.599933708982433,0.890196078431372
0.603248259860789,0.890196078431372
0.606562810739145,0.890196078431372
0.609877361617501,0.886274509803922
0.613191912495857,0.886274509803922
0.616506463374213,0.886274509803922
0.619821014252569,0.886274509803922
0.623135565130925,0.886274509803922
0.626450116009281,0.886274509803922
0.629764666887637,0.886274509803922
0.633079217765993,0.882352941176471
0.636393768644349,0.882352941176471
0.639708319522705,0.882352941176471
0.643022870401061,0.882352941176471
0.646337421279417,0.882352941176471
0.649651972157773,0.882352941176471
0.652966523036129,0.882352941176471
0.656281073914485,0.870588235294118
0.659595624792841,0.870588235294118
0.662910175671197,0.870588235294118
0.666224726549553,0.870588235294118
0.669539277427909,0.870588235294118
0.672853828306265,0.870588235294118
0.67616837918462,0.870588235294118
0.679482930062976,0.870588235294118
0.682797480941332,0.870588235294118
0.686112031819688,0.870588235294118
0.689426582698044,0.870588235294118
0.6927411335764,0.870588235294118
0.696055684454756,0.870588235294118
0.699370235333112,0.870588235294118
0.702684786211468,0.870588235294118
0.705999337089824,0.866666666666667
0.70931388796818,0.866666666666667
0.712628438846536,0.866666666666667
0.715942989724892,0.866666666666667
0.719257540603248,0.866666666666667
0.722572091481604,0.866666666666667
0.72588664235996,0.866666666666667
0.729201193238316,0.866666666666667
0.732515744116672,0.866666666666667
0.735830294995028,0.866666666666667
0.739144845873384,0.866666666666667
0.74245939675174,0.866666666666667
0.745773947630096,0.866666666666667
0.749088498508452,0.866666666666667
0.752403049386808,0.862745098039216
0.755717600265164,0.862745098039216
0.75903215114352,0.862745098039216
0.762346702021876,0.862745098039216
0.765661252900232,0.862745098039216
0.768975803778588,0.862745098039216
0.772290354656944,0.862745098039216
0.7756049055353,0.862745098039216
0.778919456413656,0.862745098039216
0.782234007292012,0.862745098039216
0.785548558170368,0.862745098039216
0.788863109048724,0.862745098039216
0.79217765992708,0.862745098039216
0.795492210805436,0.862745098039216
0.798806761683792,0.858823529411765
0.802121312562148,0.858823529411765
0.805435863440504,0.858823529411765
0.80875041431886,0.858823529411765
0.812064965197216,0.858823529411765
0.815379516075572,0.858823529411765
0.818694066953928,0.858823529411765
0.822008617832284,0.858823529411765
0.82532316871064,0.858823529411765
0.828637719588996,0.858823529411765
0.831952270467352,0.858823529411765
0.835266821345708,0.858823529411765
0.838581372224064,0.858823529411765
0.84189592310242,0.858823529411765
0.845210473980776,0.858823529411765
0.848525024859132,0.858823529411765
0.851839575737488,0.858823529411765
0.855154126615844,0.858823529411765
0.8584686774942,0.858823529411765
0.861783228372555,0.858823529411765
0.865097779250911,0.858823529411765
0.868412330129267,0.858823529411765
0.871726881007624,0.858823529411765
0.875041431885979,0.858823529411765
0.878355982764335,0.858823529411765
0.881670533642691,0.858823529411765
0.884985084521047,0.858823529411765
0.888299635399403,0.858823529411765
0.891614186277759,0.858823529411765
0.894928737156115,0.847058823529412
0.898243288034471,0.847058823529412
0.901557838912827,0.847058823529412
0.904872389791183,0.847058823529412
